source	reason	title
ruthless	no-join	Eric Bischoff makes a first time ever match | WWE RAW (2002)
ruthless	no-join	Ric Flair challenges Triple H | WWE RAW (2002) 2
ruthless	no-join	Eric Bischoff brings back the World Championship | WWE RAW (2002) 1
ruthless	no-join	WWE RAW | Intro (September 02, 2002)
ruthless	no-join	Chris Benoit vs. Kurt Angle vs. Undertaker | SmackDown! (2002) 2
ruthless	no-join	Chris Benoit vs. Kurt Angle vs. Undertaker | SmackDown! (2002) 1
ruthless	no-join	Brock Lesnar vs. Matt Hardy | SmackDown! (2002)
ruthless	no-join	Kurt Angle says he will defeat Chris Benoit | SmackDown! (2002)
ruthless	no-join	Rikishi vs. Chris Benoit - #1 Contender Series Match | SmackDown! (2002)
ruthless	no-join	Eddie Guerrero vs. Rikishi - #1 Contender Series Match | SmackDown! (2002)
ruthless	flag:tiny	Hardcore Holly talks to Stephanie McMahon | SmackDown! (2002)
ruthless	no-join	Rey Mysterio vs. Rico | SmackDown! (2002)
ruthless	no-join	John Cena vs. Reverend D-Von | SmackDown! (2002)
ruthless	no-join	Edge vs. Eddie Guerrero | SmackDown! (2002)
ruthless	no-join	Stephanie McMahon opens the show | SmackDown! Intro (August 29, 2002)
ruthless	no-join	Kane Returns | WWE RAW (2002)
ruthless	no-join	Jimmy Snuka gets a 3-Minute Warning | WWE RAW (2002)
ruthless	no-join	Brock Lesnar after SummerSlam | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (August 26, 2002)
ruthless	no-join	Eddie Guerrero & Chris Benoit vs. Edge & The Rock | SmackDown! (2002) 2
ruthless	no-join	Eddie Guerrero & Chris Benoit vs. Edge & The Rock | SmackDown! (2002) 1
ruthless	no-join	Stephanie McMahon talks about SummerSlam | SmackDown! (2002)
ruthless	no-join	Rikishi & John Cena vs. Reverend D-Von & Batista | SmackDown! (2002)
ruthless	no-join	Brock Lesnar SummerSlam Promo | SmackDown! (2002)
ruthless	no-join	Kurt Angle vs. Billy Kidman | SmackDown! (2002)
ruthless	no-join	Kurt Angle confronts Rey Mysterio | SmackDown! (2002)
ruthless	no-join	Stephanie McMahon confronts Eddie Guerrero & Chris Benoit | SmackDown! (2002)
ruthless	no-join	Brock Lesnar calls out The Rock | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (August 22, 2002)
ruthless	no-join	Fozzy on RAW | WWE RAW (2002)
ruthless	no-join	The Rock Promo | (August 19, 2002)
ruthless	no-join	Chris Jericho attacks Ric Flair | WWE RAW (2002)
ruthless	no-join	Triple H talks about Shawn Michaels and SummerSlam | WWE RAW (2002)
ruthless	no-join	Six Minute Challenge Match for the Hardcore Championship | WWE RAW (2002)
ruthless	no-join	Undertaker talks about the Un-Americans | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (August 19, 2002)
ruthless	no-join	The Rock vs. Chris Benoit | SmackDown! (2002) 2
ruthless	no-join	The Rock vs. Chris Benoit | SmackDown! (2002) 1
ruthless	no-join	The Rock Promo | (August 15, 2002)
ruthless	no-join	Brock Lesnar vs. Rikishi | SmackDown! (2002)
ruthless	no-join	Kurt Angle vs. Mark Henry | SmackDown! (2002)
ruthless	no-join	Rey Mysterio challenges Kurt Angle to a match in SummerSlam | SmackDown! (2002)
ruthless	no-join	Stephanie McMahon talks with Chris Benoit | SmackDown! (2002)
ruthless	no-join	Brock Lesnar opens the show | SmackDown! Intro (August 15, 2002)
ruthless	no-join	Eric Bischoff complains about a SmackDown! Commercial | WWE RAW (2002)
ruthless	no-join	Stacy Keibler returns to RAW | WWE RAW (2002)
ruthless	no-join	Howard Finkel issues an apology | WWE RAW (2002)
ruthless	no-join	The Rock confronts Brock Lesnar and Triple H | WWE RAW (2002) 2
ruthless	no-join	Triple H talks about Shawn Michaels | WWE RAW (2002) 1
ruthless	no-join	WWE RAW | Intro (August 12, 2002)
ruthless	no-join	Dawn Marie is looking for Stephanie McMahon | SmackDown! (2002)
ruthless	no-join	Edge, John Cena & Rey Mysterio vs. Kurt Angle, Chris Benoit & Eddie Guerrero | SmackDown! (2002) 2
ruthless	no-join	Edge, John Cena & Rey Mysterio vs. Kurt Angle, Chris Benoit & Eddie Guerrero | SmackDown! (2002) 1
ruthless	no-join	John Cena, Edge & Rey Mysterio talk about their match | SmackDown! (2002)
ruthless	no-join	Brock Lesnar confronts Hulk Hogan | SmackDown! (2002)
ruthless	no-join	Reverend D-Von vs. Mark Henry | SmackDown! (2002)
ruthless	no-join	Kurt Angle is the 'master of submission' | SmackDown! (2002)
ruthless	no-join	Kurt Angle vs. John Cena | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (August 08, 2002)
ruthless	no-join	Shawn Michaels shows who was his attacker | WWE RAW (2002)
ruthless	flag:tiny	Kane "The Fire Still Burns" | Promo (2002)
ruthless	no-join	Sgt. Slaughter confronts Test | WWE RAW (2002)
ruthless	no-join	RVD challenges Chris Jericho | WWE RAW (2002) 2
ruthless	no-join	Chris Jericho makes his return to RAW | WWE RAW (2002) 1
ruthless	no-join	WWE RAW | Intro (August 05, 2002)
ruthless	no-join	Eddie Guerrero & Chris Benoit vs. Edge & The Rock | SmackDown! (2002) 2
ruthless	no-join	Eddie Guerrero & Chris Benoit vs. Edge & The Rock | SmackDown! (2002) 1
ruthless	no-join	Eric Bischoff takes a front row seat | SmackDown! (2002)
ruthless	no-join	Rikishi vs. Reverend D-Von w/ Batista | SmackDown! (2002)
ruthless	no-join	Kurt Angle vs. Hulk Hogan | SmackDown! (2002)
ruthless	no-join	Brock Lesnar vs. Mark Henry | SmackDown! (2002)
ruthless	no-join	Stephanie McMahon finds Eric Bischoff in her office | SmackDown! (2002)
ruthless	no-join	Hulk Hogan confronts Kurt Angle | SmackDown! (2002)
ruthless	no-join	Rey Mysterio vs. Tajiri | WWE SmackDown! Intro (August 01, 2002)
ruthless	no-join	Chris Jericho interrupts Ric Flair's announcement | WWE RAW (2002) 2
ruthless	no-join	Triple H explains his issues with Shawn Michaels | WWE RAW (2002)
ruthless	no-join	The Rock Promo | (July 29, 2002)
ruthless	no-join	Undertaker vs. Chris Nowinski | WWE RAW (2002) 2
ruthless	no-join	Eric Bischoff welcomes Fabulous Moolah & Mae Young | WWE RAW (2002) 1
ruthless	no-join	Eric Bischoff introduces The Un-Americans | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (July 29, 2002)
ruthless	no-join	Finish of Edge vs. Chris Jericho - Steel Cage Match | SmackDown! (2002)
ruthless	no-join	Test vs. John Cena | SmackDown! (2002)
ruthless	no-join	Chavo Guerrero vs. Rey Mysterio | SmackDown! (2002)
ruthless	no-join	John Cena talks about Test | SmackDown! (2002)
ruthless	no-join	Lance Storm & Christian vs. Hulk Hogan & The Rock | SmackDown! (2002) 2
ruthless	no-join	Lance Storm & Christian vs. Hulk Hogan & The Rock | SmackDown! (2002) 1
ruthless	no-join	Stephanie McMahon wants answers from Edge | SmackDown! (2002)
ruthless	no-join	Reverend D-Von w/ Batista vs. Val Venis w/ Hardcore Holly | SmackDown! (2002)
ruthless	no-join	Stacy Keibler offers to assist Stephanie McMahon | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (July 25, 2002)
ruthless	no-join	D-Generation X is Back | WWE RAW (2002)
ruthless	no-join	The Rock after Vengeance | WWE RAW (2002)
ruthless	no-join	Eric Bischoff appoints Shawn Michaels as Triple H's manager | WWE RAW (2002) 2
ruthless	no-join	Eric Bischoff brings Triple H to RAW | WWE RAW (2002) 1
ruthless	no-join	WWE RAW | Intro (July 22, 2002)
ruthless	no-join	Kurt Angle vs. The Rock | SmackDown! (2002) 2
ruthless	no-join	Kurt Angle vs. The Rock | SmackDown! (2002) 1
ruthless	no-join	Mr. McMahon announces the new General Manager of SmackDown! | SmackDown! (2002)
ruthless	no-join	Hulk Hogan, Edge & Rikishi vs. The Un-Americans | SmackDown! (2002)
ruthless	no-join	Eric Bischoff talks with Mr. McMahon | SmackDown! (2002)
ruthless	no-join	The Hurricane vs. Chavo Guerrero | SmackDown! (2002)
ruthless	no-join	Chris Jericho vs. John Cena | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (July 18, 2002)
ruthless	no-join	Brock Lesnar & Undertaker go face to face | WWE RAW (2002)
ruthless	no-join	Mr. McMahon reveals the new RAW General Manager | WWE RAW (2002)
ruthless	no-join	Mr. McMahon gets a surprise visitor | WWE RAW (2002)
ruthless	no-join	Mr. McMahon will name a RAW General Manager | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (July 15, 2002)
ruthless	no-join	Chris Jericho & Kurt Angle vs. John Cena & Undertaker | SmackDown! (2002)
ruthless	no-join	Kurt Angle confronts The Rock | SmackDown! (2002) 2
ruthless	no-join	The Rock Returns to SmackDown! | SmackDown! (2002) 1
ruthless	no-join	Reverend D-Von & Batista vs. Mark Henry & Randy Orton | SmackDown! (2002)
ruthless	no-join	Torrie Wilson vs. Molly Holly - Women's Championship | SmackDown! (2002)
ruthless	no-join	Molly Holly discusses with Torrie Wilson | SmackDown! (2002)
ruthless	no-join	Undertaker discusses with John Cena | SmackDown! (2002)
ruthless	no-join	Edge & Hulk Hogan vs. Billy & Chuck - Tag Team Championship | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (July 11, 2002)
ruthless	no-join	Tommy Dreamer confronts Brock Lesnar & Paul Heyman | WWE RAW (2002)
ruthless	no-join	The NWO gives Triple H two options | WWE RAW (2002)
ruthless	no-join	Chris Benoit w/ Eddie Guerrero vs. Bubba Ray Dudley w/ Spike Dudley | WWE RAW (2002)
ruthless	flag:tiny	Rey Mysterio is coming to WWE | Promo (2002) 2
ruthless	no-join	WWE RAW | Intro (July 08, 2002)
ruthless	no-join	Finish of Kurt Angle vs. Undertaker - Undisputed Championship | SmackDown! (2002)
ruthless	no-join	Kurt Angle vs. Undertaker - Undisputed Championship | SmackDown! (2002) 1
ruthless	flag:tiny	Triple H "The Game" DVD Commercial | SmackDown! (2002)
ruthless	no-join	Reverend D-Von & Batista vs. Randy Orton & Val Venis | SmackDown! (2002)
ruthless	no-join	Lance Storm vs. Rikishi | SmackDown! (2002)
ruthless	no-join	Lance Storm, Christian & Test interrupt Lilian Garcia | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (July 04, 2002)
ruthless	no-join	Undertaker talks about Kurt Angle | WWE RAW (2002)
ruthless	no-join	Big Show meets Darth Goldust | WWE RAW (2002)
ruthless	no-join	Booker T & Darth Goldust | WWE RAW (2002)
ruthless	no-join	Molly Holly and Jackie Gayda brawl | WWE RAW (2002)
ruthless	no-join	Paul Heyman & Brock Lesnar issue an open challenge | WWE RAW (2002) 1
ruthless	no-join	WWE RAW | Intro (July 01, 2002)
ruthless	no-join	Hulk Hogan vs. Chris Jericho | SmackDown! (2002) 2
ruthless	no-join	Hulk Hogan vs. Chris Jericho | SmackDown! (2002) 1
ruthless	no-join	Reverend D-Von & Batista vs. Faarooq & Randy Orton | SmackDown! (2002)
ruthless	no-join	Torrie Wilson, Stacy Keibler & Dawn Marie preview Divas Undressed | SmackDown! (2002)
ruthless	no-join	Test vs. Rikishi | SmackDown! (2002)
ruthless	no-join	Undertaker & Kurt Angle segment | SmackDown! (2002)
ruthless	no-join	Lance Storm vs. Mark Henry | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (June 27, 2002)
ruthless	no-join	Finish of Brock Lesnar vs. RVD - Intercontinental Championship | WWE RAW (2002)
ruthless	no-join	Brock Lesnar's King of the Ring Coronation | WWE RAW (2002)
ruthless	flag:tiny	Rey Mysterio is coming to WWE | Promo (2002)
ruthless	no-join	Mr. McMahon wants to see Ruthless Aggression | WWE RAW (2002) 2
ruthless	no-join	Mr. McMahon wants to see Ruthless Aggression | WWE RAW (2002) 1
ruthless	no-join	WWE RAW | Intro (June 24, 2002)
ruthless	no-join	Kurt Angle vs. Undertaker | SmackDown! (2002)
ruthless	no-join	Hardcore Holly vs. Test - KOTR Quarter Final Match | SmackDown! (2002)
ruthless	no-join	Chris Jericho vs. Val Venis - KOTR Quarter Final Match | SmackDown! (2002)
ruthless	no-join	Billy Gunn vs. Triple H | SmackDown! (2002)
ruthless	no-join	Triple H Interview | SmackDown! (2002)
ruthless	flag:tiny	Torrie Wilson shows her outfit to Stacy Keibler and Dawn Marie | SmackDown! (2002)
ruthless	no-join	Kurt Angle & Hulk Hogan segment | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (June 20, 2002)
ruthless	no-join	The Rock Returns | WWE RAW (2002)
ruthless	flag:tiny	Get the "F" Out | Promo (2002) 4
ruthless	no-join	Lita at The World | WWE RAW (2002)
ruthless	no-join	Eddie Guerrero & Chris Benoit complain Ric Flair | WWE RAW (2002) 2
ruthless	no-join	Eddie Guerrero complains Ric Flair | WWE RAW (2002) 1
ruthless	no-join	Mr. McMahon addresses Stone Cold's status | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (June 17, 2002)
ruthless	no-join	Kurt Angle vs. Hardcore Holly | Velocity (2002)
ruthless	no-join	Billy & Chuck w/ Rico vs. Mark Henry & Randy Orton - Tag Team Championship | Velocity (2002)
ruthless	no-join	WWE Velocity | Intro (June 15, 2002)
ruthless	no-join	Undertaker & Kurt Angle vs. Triple H | SmackDown! (2002) 2
ruthless	no-join	Undertaker & Kurt Angle vs. Triple H | SmackDown! (2002) 1
ruthless	flag:tiny	Undertaker & Kurt Angle attack Hulk Hogan | SmackDown! (2002)
ruthless	no-join	Trish Stratus & Linda Miles vs. Ivory & Jackie | SmackDown! (2002)
ruthless	no-join	Reverend D-Von vs. Faarooq | SmackDown! (2002)
ruthless	no-join	Chris Jericho & Lance Storm vs. Val Venis & Billy Kidman | SmackDown! (2002)
ruthless	flag:tiny	Get The "F" Out | Promo (2002) 3
ruthless	no-join	Triple H refuses to let the show continue | SmackDown! (2002) 2
ruthless	no-join	Undertaker & Triple H Contract Signing | SmackDown! (2002) 1
ruthless	no-join	WWE SmackDown! | Intro (June 13, 2002)
ruthless	no-join	Shawn Michaels turns on Booker T | WWE RAW (2002)
ruthless	no-join	Undertaker calls out Jeff Hardy | WWE RAW (2002)
ruthless	flag:tiny	Get The "F" Out | Promo (2002) 2
ruthless	no-join	Mr. McMahon confronts Ric Flair | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (June 10, 2002)
ruthless	no-join	Ivory vs. Linda Miles w/ Jackie | Velocity (2002)
ruthless	no-join	Godfather vs. Hugh Morrus | Velocity (2002)
ruthless	no-join	Test vs. Randy Orton | Velocity (2002)
ruthless	no-join	WWE Velocity | Intro (June 08, 2002)
ruthless	no-join	Hulk Hogan vs.Triple H - #1 Contender Match | SmackDown! (2002) 2
ruthless	no-join	Hulk Hogan vs. Triple H - #1 Contender Match | SmackDown! (2002) 1
ruthless	flag:tiny	Dawn Marie meets Stacy Keibler | SmackDown! (2002)
ruthless	no-join	Chris Jericho attacks Edge | SmackDown! (2002)
ruthless	no-join	Kurt Angle vs. Hardcore Holly | SmackDown! (2002)
ruthless	no-join	Undisputed Title #1 Contendership Battle Royal | SmackDown! (2002) 2
ruthless	no-join	Undisputed Title #1 Contendership Battle Royal | SmackDown! (2002) 1
ruthless	no-join	Shawn Michaels Returns | WWE RAW (2002)
ruthless	no-join	Announcement of the Tough Enough 2 Champions at The World | WWE RAW (2002)
ruthless	no-join	Ric Flair & Stone Cold sign the contract | WWE RAW (2002)
ruthless	no-join	Stone Cold wants a match with Ric Flair | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (June 03, 2002)
ruthless	no-join	Reverend D-Von w/ Deacon Batista vs. Val Venis | Velocity (2002)
ruthless	no-join	Mark Henry vs. Godfather | Velocity (2002)
ruthless	no-join	WWE Velocity | Intro (June 01, 2002)
ruthless	no-join	Kurt Angle comments on Edge and his hair | SmackDown! (2002)
ruthless	no-join	Triple H vs. Test | SmackDown! (2002)
ruthless	no-join	Hulk Hogan wants a match with Mr. McMahon | SmackDown! (2002)
ruthless	no-join	Chris Jericho vs. Farooq | SmackDown! (2002)
ruthless	no-join	Mr. McMahon meets Dawn Marie | SmackDown! (2002)
ruthless	no-join	Finish of Eddie Guerrero vs. RVD - Intercontinental Championship Ladder Match | WWE RAW (2002)
ruthless	no-join	Tough Enough 2 Arm Wrestling Contest at The World | WWE RAW (2002)
ruthless	no-join	Undertaker forces Tommy Dreamer to drink tobacco juice | WWE RAW (2002)
ruthless	no-join	Chris Benoit returns | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (May 27, 2002)
ruthless	no-join	Stacy Keibler vs. Trish Stratus - Bra & Panties Match | Velocity (2002)
ruthless	no-join	Hardcore Holly vs. Val Venis | Velocity (2002)
ruthless	no-join	WWE Velocity | Intro (May 25, 2002)
ruthless	no-join	Mr. McMahon talks to Hulk Hogan | SmackDown! (2002) 2
ruthless	no-join	Hulk Hogan thanks the fans | SmackDown! (2002) 1
ruthless	no-join	Chris Jericho vs. Mark Henry | SmackDown! (2002)
ruthless	no-join	Edge & Maven vs. Christian & Kurt Angle | SmackDown! (2002)
ruthless	no-join	Test vs. Randy Orton | SmackDown! (2002)
ruthless	no-join	Kurt Angle after Judgment Day | SmackDown! (2002)
ruthless	no-join	Triple H vs. Lance Storm | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (May 23, 2002)
ruthless	no-join	Stone Cold & Eddie Guerrero in a bar | WWE RAW (2002)
ruthless	no-join	Ric Flair & Arn Anderson talk about Stone Cold  | WWE RAW (2002)
ruthless	no-join	Hardy Boyz vs. NWO | WWE RAW (2002)
ruthless	no-join	Undertaker attacks RVD | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (May 20, 2002)
ruthless	no-join	Kurt Angle & Chris Jericho vs. Edge & Triple H | SmackDown! (2002) 2
ruthless	no-join	Kurt Angle & Chris Jericho vs. Edge & Triple H | SmackDown! (2002) 1
ruthless	no-join	Stacy Keibler vs. Torrie Wilson - Swimsuit Competition | SmackDown! (2002)
ruthless	no-join	Reverend D-Von w/ Deacon Batista vs. Maven w/ Al Snow | SmackDown! (2002)
ruthless	no-join	Lance Storm & Hardcore Holly vs. Val Venis & Randy Orton | SmackDown! (2002)
ruthless	no-join	Edge confronts Triple H | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (May 16, 2002)
ruthless	no-join	Undertaker takes Hulk Hogan for a ride | WWE RAW (2002)
ruthless	no-join	Stone Cold discusses Ric Flair | WWE RAW (2002)
ruthless	no-join	Ric Flair addresses Stone Cold | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (May 13, 2002)
ruthless	no-join	Kurt Angle & Chris Jericho vs. Edge & Hulk Hogan | SmackDown! (2002) 2
ruthless	no-join	Kurt Angle & Chris Jericho vs. Edge & Hulk Hogan | SmackDown! (2002) 1
ruthless	no-join	Randy Orton vs. Lance Storm | SmackDown! (2002)
ruthless	no-join	Kurt Angle calls out Edge | SmackDown! (2002)
ruthless	no-join	Reverend D-Von vs. Triple H | SmackDown! (2002)
ruthless	no-join	Test vs. Mark Henry | SmackDown! (2002)
ruthless	no-join	Triple H confronts Mr. McMahon & Stacy Keibler | SmackDown! (2002)
ruthless	no-join	Mr. McMahon talks about Triple H | SmackDown! (2002)
ruthless	no-join	WWE SmackDown! | Intro (May 09, 2002)
ruthless	no-join	Terri & Molly Holly in a swimsuit contest | WWE RAW (2002)
ruthless	no-join	Hulk Hogan destroys Undertaker's motorcycle | WWE RAW (2002)
ruthless	no-join	Booker T & Goldust at 7-Eleven | WWE RAW (2002)
ruthless	no-join	Big Show explains why he joined the NWO | WWE RAW (2002)
ruthless	no-join	WWE RAW | Intro (May 06, 2002)
wshows	no-join	WWE RAW 26 JUNE 2000 FULL SHOW
wshows	no-join	WWE RAW 21 JUNE 1999 FULL SHOW
wshows	no-join	WWE SAMCKDOWN 08 JUNE 2000 FULL SHOW
wshows	no-join	WWE INSURREXTION 2003 FULL SHOW PART 1
wshows	no-join	WWE SMACKDOWN 18 MAY 2000 FULL SHOW
wshows	no-join	WWE RAW 24 APRIL 2000 FULL SHOW
wshows	no-join	WWE RAW 29 MARCH 1999 FULL SHOW
wshows	no-join	WWE RAW 28 FEBRUARY 2000 FULL SHOW
wshows	no-join	WWE SMACKDOWN 17 FEBRUARY 2000 FULL SHOW
wshows	no-join	WWE RAW 07 FEBRUARY 2005 FULL SHOW
wshows	no-join	WWE RAW 30 NOVEMBER 1998 FULL SHOW
wshows	no-join	WWE SMACKDOWN 25 NOVEMBER 1999 FULL SHOW
wshows	no-join	WWE RAW 04 DECEMBER 2000 FULL SHOW
wshows	no-join	WWE RAW 06 DECEMBER 1999 FULL SHOW
wshows	no-join	WWE SMACKDOWN 19 OCTOBER 2000 FULL SHOW
wshows	no-join	WWE IN YOUR HOUSE BEWARE OF DOG 26 MAY 1996 FULL SHOW
wshows	no-join	WWE RAW 22 FEBRUARY 1999 FULL SHOW
wshows	no-join	WWE RAW 10 MAY 1999 FULL SHOW
wshows	no-join	WWE RAW 04 JANUARY 1999 FULL SHOW
wshows	no-join	WWE RAW 25 OCTOBER 1999 FULL SHOW
wshows	no-join	WWE RAW 22 MARCH 1999 FULL SHOW
wshows	no-join	WWE RAW 24 JANUARY 2000 FULL SHOW
wshows	no-join	WWE RAW 13 SEPTEMBER 1999 FULL SHOW
